TIME,METRIC VALUE
754.5108978748322,0.99
757.7824630737305,1.5481
761.0351231098175,1.0229
764.3754000663757,1.1006
767.6772639751434,1.2838
770.8899600505829,1.1765
774.133941411972,1.0644
777.3844599723816,1.4018
780.5988199710846,0.8773
783.8456816673279,1.2165
787.0707788467407,1.1043
790.3228664398193,1.2947
793.5116076469421,0.8802
796.6931161880493,1.1061
799.9843554496765,0.6123
803.408077955246,1.0662
806.7046113014221,1.286
810.0206866264343,1.5832
813.2952721118927,1.1765
816.5351903438568,1.2566
819.8318710327148,1.2524
823.0840003490448,1.2947
826.343061208725,1.1424
829.5586433410645,0.7654
832.8526544570923,0.995
836.0818607807159,1.2206
839.3176229000092,0.9917
842.5358135700226,1.0281
845.7507870197296,0.9934
848.9699172973633,0.9552
852.2972345352173,0.6133
855.6314835548401,1.2165
858.9172205924988,1.3328
862.2352523803711,1.5886
865.6267256736755,1.5859
869.0210750102997,0.9867
872.3159921169281,1.3283
875.6695821285248,1.2083
878.9376683235168,1.0247
882.1781101226807,1.286
885.5802550315857,1.6586
888.866468667984,1.2124
892.1603467464447,0.7641
895.4400928020477,0.92
898.7123823165894,0.9552
901.9843780994415,0.8448
905.2337503433228,0.9967
908.6330795288086,1.1061
912.0071828365326,1.7777
915.2934622764587,1.4826
918.7316236495972,0.9568
921.9969718456268,1.0298
925.2818989753723,1.2185
928.6044838428497,0.9139
931.9531667232513,1.6264
935.2487914562225,1.1784
938.541759967804,1.3731
941.7722821235657,1.2165
945.0557527542114,1.0716
948.3021688461304,0.8077
951.6477589607239,1.1117
954.8883476257324,0.7654
958.1589393615723,0.7654
961.4093430042267,0.2311
964.8571031093597,1.8533
968.1807398796082,1.0662
971.5432541370392,1.0264
974.8218312263489,1.1765
978.1789751052856,1.1745
981.5446002483368,1.246
984.9656081199646,1.5612
988.3654036521912,1.4751
991.6211001873016,1.1043
994.9452931880951,1.2124
998.2507271766663,1.1765
1001.610681772232,1.4042
1004.8444318771362,0.7641
1008.1230812072754,0.8037
1011.5069735050201,1.0316
1014.8876824378967,0.1926
1018.3787500858307,1.7281
1021.9318571090698,1.5104
1025.3328289985657,1.1385
1028.7590312957764,0.8391
1032.191879749298,1.1745
1035.6424334049225,1.4018
1038.9534513950348,1.1745
1042.323989868164,1.2816
1045.59712600708,1.3994
1048.9125134944916,1.0608
1052.2912616729736,1.4397
1055.6111357212067,0.7641
1059.0323481559753,1.1043
1062.2879247665405,0.9917
1065.5457737445831,1.068
1068.875815629959,1.7049
1072.4706861972809,1.6876
1075.8585176467896,1.731
1079.3064496517181,1.2144
1082.7068102359772,0.9093
1086.3432607650757,1.2838
1089.7446143627167,1.3947
1093.1012544631958,1.4018
1096.5176846981049,1.1804
1099.926864862442,1.3328
1103.21439909935,1.1385
1106.6217288970947,1.2545
1109.8597948551178,1.2925
1113.1224830150604,0.7641
1116.6013901233673,1.1443
