TIME,METRIC VALUE
286.6114807128906,1593
287.58403968811035,1594
287.65739274024963,1594
289.5751700401306,1552
290.21010637283325,1552
292.00239539146423,1552
292.6230046749115,1553
292.7315890789032,1553
294.5832874774933,1552
295.2707607746124,1552
296.5759165287018,1551
297.8004927635193,1552
298.59201312065125,1552
299.5614194869995,1553
300.32407307624817,1552
301.5621283054352,1552
302.56894159317017,1553
302.8426687717438,1552
304.5822741985321,1563
305.3496780395508,1553
306.5712912082672,1552
307.5873384475708,1553
307.87356758117676,1553
310.0016989707947,1551
310.3956997394562,1551
311.5511043071747,1552
312.55742383003235,1552
312.9097774028778,1551
314.59160113334656,1551
315.43384194374084,1559
316.5922968387604,1551
317.557742357254,1551
317.9429728984833,1551
319.56103134155273,1551
320.4617648124695,1552
322.06314158439636,1456
322.64486360549927,1457
323.04810667037964,1478
324.6261601448059,1694
325.6167504787445,1892
325.6740734577179,1903
328.0028920173645,1930
328.2128076553345,1931
329.75489711761475,1932
330.61974120140076,1931
330.7442808151245,1930
332.5931851863861,1968
333.3123435974121,1968
334.5784664154053,1972
335.66619753837585,1970
335.8905382156372,1973
337.58833050727844,1597
338.46398425102234,1597
339.98858404159546,1599
340.58941411972046,1600
341.0117976665497,1597
342.60841393470764,1597
343.5481548309326,1556
344.5665669441223,1556
346.0698845386505,1556
346.10315990448,1555
347.615355014801,1555
348.6232120990753,1559
348.67740082740784,1561
350.56800174713135,1558
351.2047231197357,1559
352.55313992500305,1559
353.58025193214417,1562
353.74231910705566,1559
355.57412600517273,1559
356.26740050315857,1559
358.05156207084656,1560
358.600533246994,1560
358.7858695983887,1565
360.5736336708069,1560
361.3053102493286,1560
362.57040905952454,1559
363.82447242736816,1560
364.63120555877686,1560
365.63292932510376,1559
366.33185863494873,1559
367.5493857860565,1559
368.54801058769226,1560
368.88067865371704,1559
370.55578351020813,1559
371.3991606235504,1559
372.55283856391907,1560
373.56693387031555,1560
373.915739774704,1559
376.03071451187134,1560
376.5275664329529,1464
377.63778614997864,1499
378.639529466629,1587
379.0675239562988,1692
380.58423614501953,1941
381.6151342391968,1936
382.57508087158203,1939
383.5891673564911,1938
384.2799699306488,1938
385.6122097969055,1937
386.6422848701477,1976
386.84695196151733,1975
388.6118941307068,1975
389.4092164039612,1976
390.6027445793152,1982
391.6152458190918,1615
391.9639947414398,1605
394.03991508483887,1604
394.49643659591675,1604
395.5748176574707,1604
396.5960500240326,1605
397.04457116127014,1563
398.62103295326233,1564
399.58628821372986,1563
400.60789155960083,1566
401.65431547164917,1564
402.12997460365295,1563
403.6112205982208,1564
404.5783236026764,1564
404.674498796463,1563
406.5738091468811,1564
407.21741223335266,1564
408.56526827812195,1565
409.5851354598999,1564
409.79258012771606,1563
412.01100516319275,1563
412.3349552154541,1564
413.5852346420288,1572
414.63651275634766,1565
414.88564109802246,1566
416.5824053287506,1566
417.4123537540436,1566
418.5989465713501,1565
419.60004329681396,1566
419.9358208179474,1566
421.5973801612854,1568
422.4584393501282,1567
424.0191400051117,1568
424.5988733768463,1580
424.96910214424133,1569
426.5652847290039,1568
427.4918005466461,1567
428.57262921333313,1568
430.00724387168884,1568
430.082558631897,1568
431.68863248825073,1504
432.67759585380554,1599
432.74700260162354,1603
434.61843252182007,1947
435.2884659767151,1957
436.6044411659241,1948
437.6133246421814,1947
437.83532309532166,1946
439.6092851161957,1949
440.453994512558,1983
442.02281880378723,1985
442.66431069374084,1985
443.0030269622803,1994
444.6396107673645,1985
445.56010127067566,1613
446.61968994140625,1613
448.0626006126404,1613
448.1431131362915,1613
449.5800955295563,1613
450.5748782157898,1614
450.68091583251953,1613
452.60971188545227,1570
453.2705247402191,1570
454.5737760066986,1570
455.6355035305023,1573
455.83232259750366,1572
457.57095313072205,1573
458.38785314559937,1572
459.99444794654846,1573
460.6324779987335,1573
460.94136786460876,1573
462.59012961387634,1572
463.48841071128845,1574
464.6361117362976,1572
466.02742648124695,1572
466.68302178382874,1574
467.5985417366028,1573
468.5938489437103,1573
469.6395194530487,1574
470.5867671966553,1574
471.1204812526703,1572
472.60132932662964,1573
473.57597517967224,1574
473.6745285987854,1574
475.56664776802063,1573
476.2145371437073,1574
478.07453536987305,1574
478.6064155101776,1574
478.75203680992126,1578
480.57088136672974,1573
481.28448462486267,1574
482.59882712364197,1573
483.8042278289795,1574
484.55832052230835,1574
485.5909447669983,1573
486.38557505607605,1479
487.7096598148346,1520
488.73681235313416,1624
489.0320768356323,1715
490.6279890537262,1954
491.59490728378296,1954
492.642808675766,1956
493.6459891796112,1958
494.3257324695587,1956
496.0658166408539,1995
496.63538646698,1995
496.8930435180664,1995
498.5921196937561,1996
499.50105690956116,1996
500.62273240089417,2001
502.043984413147,1624
502.0982904434204,1624
503.62619376182556,1623
504.65020990371704,1625
504.6872775554657,1625
506.5765264034271,1626
507.23057866096497,1624
508.58442664146423,1583
509.5851447582245,1583
509.7667713165283,1582
511.6137716770172,1588
512.3321709632874,1583
514.0035228729248,1583
514.5946905612946,1584
514.8703668117523,1583
516.621612071991,1583
517.4172410964966,1583
518.6216790676117,1582
519.9565711021423,1583
520.6333975791931,1583
521.615636587143,1584
522.5086045265198,1587
523.6178274154663,1583
524.6047859191895,1584
525.0798380374908,1583
526.609869480133,1583
527.6367611885071,1583
527.6788959503174,1584
529.6314928531647,1583
530.2144687175751,1583
532.0251462459564,1587
532.6556377410889,1585
532.8150975704193,1585
534.6137681007385,1586
535.355028629303,1585
536.5746192932129,1585
537.8729445934296,1586
538.5706007480621,1586
539.5796737670898,1587
540.4043698310852,1585
541.570351600647,1586
542.6172108650208,1586
542.9508514404297,1586
544.7179865837097,1493
545.6346085071564,1578
546.6802976131439,1737
547.6392059326172,1960
548.2242381572723,1967
550.0967552661896,1963
550.6672575473785,1963
550.8150060176849,1963
552.6757173538208,1972
553.4101991653442,1999
554.7860610485077,2000
555.9917302131653,2012
556.7152898311615,2002
557.6441748142242,2003
558.6031982898712,1714
559.6906728744507,1588
560.5876791477203,1589
561.1540985107422,1588
562.6199560165405,1591
563.7120161056519,1589
563.7387669086456,1588
565.6293711662292,1590
566.327130317688,1590
568.1369185447693,1591
568.5729379653931,1592
568.9023704528809,1591
570.5872142314911,1592
571.4580721855164,1592
572.6073784828186,1591
574.0059757232666,1593
574.5720355510712,1592
575.5974707603455,1599
576.6037051677704,1592
577.5963616371155,1598
578.6128730773926,1594
579.1849076747894,1592
580.5750188827515,1598
581.6086568832397,1593
581.7290360927582,1592
583.5930325984955,1593
584.3076543807983,1593
586.0192468166351,1593
586.6445722579956,1593
586.8663306236267,1593
588.5896694660187,1601
589.4347379207611,1594
590.6462936401367,1593
591.9885544776917,1595
592.6369047164917,1593
593.5771360397339,1594
594.5318040847778,1593
595.5973627567291,1593
596.6919026374817,1498
597.2131459712982,1528
598.6967098712921,1725
599.6593859195709,1937
599.8276014328003,1974
601.6022202968597,1969
602.3778538703918,1969
604.2015919685364,1973
604.6075406074524,1973
604.9618747234344,1973
606.6339905261993,2012
607.6030116081238,2012
608.6355340480804,2014
610.084121465683,2014
610.2183284759521,2014
611.6447458267212,1641
612.6018664836884,1641
612.8063950538635,1640
614.648232460022,1641
615.3646876811981,1641
616.674097776413,1599
617.608683347702,1600
617.9236018657684,1599
619.624317407608,1600
620.5288336277008,1600
622.0935750007629,1614
622.6032884120941,1601
623.0790951251984,1600
624.5731518268585,1601
625.6165132522583,1601
625.6538741588593,1601
628.0681447982788,1600
628.2691893577576,1599
629.5816354751587,1599
630.6165170669556,1600
630.8510527610779,1601
632.6328065395355,1605
633.4136097431183,1601
634.6192433834076,1599
635.6275858879089,1601
635.9643950462341,1601
637.5805337429047,1601
638.5107862949371,1600
640.0191044807434,1600
640.5941405296326,1602
641.0611026287079,1602
642.5826859474182,1602
643.5914809703827,1612
643.6405336856842,1612
646.0134210586548,1603
646.1943066120148,1603
647.6249623298645,1604
648.6313500404358,1605
648.7503464221954,1606
650.6182372570038,1605
651.456609249115,1509
652.6890361309052,1591
653.720468044281,1744
654.1041140556335,1941
655.6617386341095,1988
656.6982364654541,1983
656.7263848781586,1983
658.9987254142761,1982
659.3432292938232,1981
660.6835963726044,2022
661.6599168777466,2020
661.9718124866486,2020
664.1350038051605,2023
664.6393799781799,2021
665.6459538936615,2033
666.7033576965332,1650
667.2382562160492,1649
668.637825012207,1649
669.8249881267548,1649
670.6467325687408,1650
671.6406500339508,1609
672.413566827774,1608
673.599526643753,1608
674.6304540634155,1608
674.9782607555389,1608
676.6072103977203,1618
677.5836789608002,1608
678.66739153862,1609
679.6492612361908,1609
680.1474599838257,1608
682.0714271068573,1611
682.612863779068,1610
682.7153594493866,1609
684.6334686279297,1610
685.31170129776,1611
686.6586158275604,1612
687.8977365493774,1627
688.6501076221466,1613
689.6306021213531,1613
690.4699447154999,1613
691.6666679382324,1613
692.6300475597382,1613
693.0259680747986,1613
694.5954353809357,1618
695.633556842804,1613
695.6565182209015,1614
697.6591911315918,1613
698.1755173206329,1615
700.0383689403534,1614
700.594028711319,1613
700.710088968277,1614
702.6635818481445,1613
703.2773225307465,1614
704.5725572109222,1612
705.853212594986,1613
706.6382021903992,1518
707.795556306839,1518
708.7203874588013,1600
709.6989386081696,1765
710.6757168769836,1979
711.3656394481659,1991
712.6658263206482,1990
713.6927156448364,1991
713.960823059082,1991
715.7715163230896,1990
716.5825152397156,2028
718.0602142810822,2028
718.6574444770813,2029
719.3250818252563,2036
720.7327544689178,2040
721.6556160449982,2036
721.998996257782,2030
724.1344156265259,1657
724.5802886486053,1658
725.6118264198303,1660
726.6288003921509,1660
727.1709742546082,1662
728.6108314990997,1620
729.7409691810608,1620
730.7554333209991,1621
731.643336057663,1634
732.3129959106445,1622
733.6843156814575,1623
734.6096262931824,1623
734.9087271690369,1622
736.6953372955322,1622
737.4902393817902,1624
738.6503415107727,1624
739.6512694358826,1623
740.0990695953369,1622
742.1590309143066,1623
742.6883177757263,1634
742.7588918209076,1634
744.7041072845459,1623
745.4958021640778,1622
746.6514048576355,1622
748.024578332901,1624
748.0744769573212,1623
749.629052400589,1623
750.6267952919006,1623
750.6836423873901,1625
752.7486159801483,1623
753.254497051239,1627
754.6105616092682,1629
755.6468932628632,1625
755.8198518753052,1624
757.5931451320648,1623
758.3647558689117,1624
760.0091459751129,1625
760.611602306366,1625
760.9127411842346,1625
762.66055727005,1624
763.7143130302429,1527
765.0907821655273,1618
766.4394755363464,1959
767.0055928230286,1974
767.9997611045837,2005
768.9804916381836,2002
769.0488653182983,2003
771.1683900356293,2000
771.6696815490723,2001
773.0438416004181,2040
774.01593708992,2042
774.3701121807098,2041
776.0121324062347,2062
777.1173300743103,2045
777.1777691841125,2046
778.9502191543579,1671
779.786167383194,1673
780.6784763336182,1672
781.6239588260651,1672
782.3714661598206,1672
784.0437848567963,1632
784.6306161880493,1632
784.9499464035034,1631
786.642421245575,1641
787.5902254581451,1631
788.6802208423615,1630
790.0696864128113,1633
790.231100320816,1632
791.6223487854004,1631
792.6318244934082,1632
792.802080154419,1632
794.6443498134613,1631
795.375422000885,1632
796.8152363300323,1631
797.6669766902924,1642
797.9425327777863,1646
799.6327004432678,1632
800.6435854434967,1637
800.6856989860535,1632
802.6924047470093,1632
803.2641236782074,1632
804.6618146896362,1631
805.5925371646881,1632
805.8272268772125,1632
808.0673167705536,1632
808.3929851055145,1637
809.6580893993378,1632
810.6540019512177,1633
810.967339515686,1632
812.5852460861206,1632
813.54714179039,1632
814.5969383716583,1632
815.620477437973,1633
816.0896546840668,1632
817.6248984336853,1634
818.7320771217346,1635
818.8278398513794,1635
820.8010818958282,1541
821.6478173732758,1621
822.6596238613129,1769
823.7752966880798,2010
824.3424367904663,2012
826.1328825950623,2014
826.676572561264,2015
826.9380133152008,2015
828.6790950298309,2014
829.6592545509338,2052
830.648992061615,2063
832.1332628726959,2052
832.3025939464569,2053
833.7307257652283,2053
834.7001264095306,2055
834.9001715183258,2055
836.6349730491638,1682
837.511581659317,1682
838.6002724170685,1682
839.6883594989777,1683
840.2081046104431,1682
841.772712469101,1656
842.6901812553406,1641
842.8427991867065,1639
844.6944341659546,1640
845.4422309398651,1640
846.72669506073,1639
847.6734745502472,1640
848.0473701953888,1640
850.1302697658539,1640
850.6520011425018,1640
851.7768416404724,1641
852.6633784770966,1651
853.2718722820282,1639
854.6186594963074,1639
855.8605015277863,1640
856.6270027160645,1643
857.671028137207,1640
858.4860424995422,1639
859.7176568508148,1639
860.6444118022919,1640
861.0805232524872,1640
862.7215106487274,1640
863.6810965538025,1652
864.6509141921997,1643
865.6111407279968,1643
866.2549867630005,1645
868.083359003067,1647
868.6542725563049,1647
868.8114171028137,1648
870.7036473751068,1648
871.3880667686462,1649
872.5862185955048,1648
873.9632906913757,1649
874.6783399581909,1666
875.7718920707703,1650
876.6630840301514,1552
877.8238799571991,1588
878.8329603672028,1674
879.2679378986359,1783
880.8227906227112,2032
881.6636281013489,2029
881.9146709442139,2034
883.723931312561,2028
884.798903465271,2028
886.2030997276306,2028
886.9962153434753,2066
887.6061275005341,2067
888.7431938648224,2068
889.7420334815979,2067
890.2689638137817,2067
892.1373300552368,2069
892.6737830638885,1696
892.8767247200012,1696
894.6591536998749,1695
895.5008416175842,1696
896.7371089458466,1664
898.1008839607239,1655
898.1948409080505,1654
899.7164363861084,1654
900.6398775577545,1656
900.8366851806641,1657
902.6753635406494,1656
903.4316356182098,1656
904.6848545074463,1656
905.6641261577606,1657
906.0202901363373,1655
907.6909766197205,1677
908.7162244319916,1657
908.8220570087433,1655
910.7076218128204,1658
911.4209713935852,1659
912.7154612541199,1660
913.6776750087738,1660
914.0370752811432,1658
916.117032289505,1661
916.6923096179962,1662
916.7200059890747,1662
918.7011449337006,1675
919.3366556167603,1663
920.6273550987244,1663
921.9154717922211,1663
922.6136212348938,1663
923.6912014484406,1663
924.4839065074921,1663
925.6737456321716,1663
926.6403727531433,1665
927.0669927597046,1663
928.6905181407928,1663
929.6582186222076,1676
930.6611375808716,1664
931.6727106571198,1668
932.2311170101166,1664
934.1169211864471,1569
934.8132038116455,1568
935.0214531421661,1569
936.892974615097,1710
937.7643859386444,2000
937.7989761829376,2000
940.1670129299164,2042
940.399560213089,2046
941.7661144733429,2041
942.7559916973114,2043
943.034542798996,2040
944.7770576477051,2078
945.7311477661133,2080
946.8359527587891,2080
947.7640423774719,2079
948.4512934684753,2080
949.6566576957703,2080
950.8318109512329,1707
951.0963087081909,1707
952.6680085659027,1707
953.6814136505127,1708
953.7880570888519,1708
955.6452782154083,1667
956.4003789424896,1667
958.155083656311,1667
958.7210168838501,1666
959.0230071544647,1667
960.8033804893494,1667
961.6793231964111,1667
962.7125084400177,1677
964.0959227085114,1667
964.3448822498322,1667
965.6562714576721,1669
966.6593954563141,1670
966.9846625328064,1671
968.7573313713074,1671
969.622448682785,1673
970.6325626373291,1673
971.7159316539764,1675
972.2544667720795,1673
973.6797053813934,1685
974.6743903160095,1677
974.9285335540771,1675
976.6624801158905,1675
977.5438983440399,1675
978.6212606430054,1675
979.6619186401367,1676
980.1459939479828,1676
982.0810444355011,1677
982.7223525047302,1676
982.7876424789429,1677
984.6558294296265,1686
985.3880915641785,1676
986.6221108436584,1676
987.9952051639557,1676
988.7097828388214,1677
989.7102179527283,1682
990.6675002574921,1675
991.877475976944,1581
992.8140966892242,1614
993.3913464546204,1663
994.7896716594696,1913
995.7785279750824,2063
996.1006553173065,2050
997.7414357662201,2054
998.6539125442505,2054
998.7623631954193,2054
1000.6975636482239,2058
1001.4622201919556,2091
1002.6888184547424,2091
1003.7079648971558,2093
1004.2093999385834,2093
1006.1776688098907,2094
1006.834362745285,2106
1006.790239572525,2105
1008.7073965072632,1719
1009.8374094963074,1720
1010.1212811470032,1721
1012.0838215351105,1721
1012.6914887428284,1680
1012.7972371578217,1680
1014.6952729225159,1678
1015.3837177753448,1680
1016.8123157024384,1678
1018.0393803119659,1694
1018.7708916664124,1680
1019.7076001167297,1680
1020.6832318305969,1679
1021.678854227066,1680
1022.7466232776642,1683
1023.2994923591614,1682
1024.671574831009,1681
1025.737328529358,1684
1025.9217765331268,1685
1027.7539954185486,1686
1028.5625114440918,1693
1030.1941058635712,1687
1030.789412021637,1687
1031.2028877735138,1687
1032.6275849342346,1691
1033.6457889080048,1689
1033.8101298809052,1688
1036.1188423633575,1688
1036.3991284370422,1689
1037.6445577144623,1688
1038.684953212738,1689
1038.9971389770508,1688
1040.6878776550293,1688
1041.6071863174438,1689
1042.664690732956,1690
1043.649023771286,1690
1044.2217948436737,1689
1045.6525058746338,1690
1046.6219236850739,1690
1046.8490571975708,1689
1048.7705674171448,1690
1049.6998851299286,1593
1050.9221768379211,1632
1051.957477092743,1683
1052.5131378173828,1731
1054.1783545017242,2064
1054.752736568451,2066
1055.2218630313873,2067
1056.725405216217,2066
1057.6559569835663,2067
1058.0979535579681,2066
1060.2441232204437,2105
1060.8866696357727,2105
1060.898554801941,2105
1062.784347295761,2105
1063.7344100475311,2106
1064.8091490268707,2107
1066.1890966892242,2106
1066.3985342979431,2107
1067.7259035110474,1734
1068.622064113617,1736
1069.0816311836243,1734
1070.6548972129822,1691
1071.7771470546722,1694
1072.6882548332214,1706
1073.6921608448029,1692
1074.4121251106262,1693
1075.6560773849487,1691
1076.7452774047852,1694
1077.031136751175,1692
1078.7332108020782,1695
1079.6767637729645,1696
1079.7378039360046,1695
1081.7786421775818,1697
1082.4366300106049,1698
1084.1031081676483,1700
1084.7537887096405,1699
1085.1037340164185,1700
1086.684332370758,1700
1087.7594163417816,1703
1087.8380200862885,1703
1090.1212055683136,1702
1090.4900708198547,1703
1091.7791278362274,1703
1092.6837508678436,1703
1093.1467576026917,1703
1094.6414759159088,1713
1095.8218109607697,1702
1096.6610202789307,1704
1097.6505749225616,1703
1098.4912991523743,1702
1099.6938874721527,1703
1100.6560592651367,1703
1101.0742676258087,1703
1102.655428647995,1704
1103.722371339798,1704
1103.7561950683594,1705
1105.646287202835,1715
1106.3787050247192,1704
1108.2742586135864,1608
1108.8348989486694,1609
1109.1557581424713,1609
1110.8955509662628,1745
1111.7205204963684,2041
1111.9509274959564,2043
1114.120882511139,2084
1114.6539940834045,2084
1115.7798988819122,2085
1116.9026362895966,2095
1117.4000961780548,2087
1118.8360555171967,2121
1120.1362118721008,2124
1120.8734023571014,2123
1121.8356771469116,2132
1122.7896587848663,2125
1122.959328174591,2140
1124.767268896103,1760
1125.6782441139221,1750
1126.7996637821198,1751
1127.7219688892365,1762
1128.3522787094116,1750
1129.7827548980713,1709
1130.6537699699402,1709
1131.0795075893402,1711
1132.6653022766113,1709
1133.7625603675842,1711
1133.81196808815,1711
1135.7279887199402,1709
1136.4645566940308,1710
1138.2525796890259,1715
1138.7209062576294,1723
1139.1736192703247,1712
1140.6438300609589,1713
1141.7338364124298,1715
1141.855714082718,1715
1144.1734483242035,1717
1144.5996878147125,1715
1145.687560081482,1722
1146.7260072231293,1717
1147.2084922790527,1720
1148.7417886257172,1720
1149.8370728492737,1738
1150.7779536247253,1724
1151.7190599441528,1721
1152.4501266479492,1721
1153.6557109355927,1721
1154.7005784511566,1722
1155.124549150467,1720
1156.7206888198853,1721
1157.6653485298157,1720
1157.7737538814545,1721
1159.707458972931,1727
1160.4370725154877,1736
1162.2100307941437,1722
1162.7523765563965,1722
1163.0639340877533,1722
1164.7294096946716,1721
1165.6967709064484,1721
1166.8031060695648,1721
1168.4755063056946,1626
1168.6649186611176,1645
1169.9006295204163,1762
1170.9592866897583,2056
1171.5095920562744,2073
1172.7759969234467,2097
1174.1622693538666,2098
1174.83114695549,2098
1175.8955512046814,2099
1176.8933613300323,2096
1176.9474096298218,2095
1178.7362627983093,2137
1179.6780142784119,2139
1180.8302421569824,2139
1181.935299396515,2143
1182.4146156311035,2145
1183.8585770130157,1897
1184.6847956180573,1766
1185.105794429779,1766
1186.7283198833466,1768
1187.7995352745056,1767
1187.8584189414978,1768
1189.73841381073,1725
1190.5380754470825,1725
1192.2352697849274,1728
1192.7467267513275,1726
1193.2096860408783,1729
1194.7198548316956,1725
1195.7536933422089,1728
1195.906506538391,1725
1198.1249577999115,1726
1198.645426750183,1726
1199.676959991455,1727
1200.653697013855,1726
1201.2964978218079,1726
1202.7234406471252,1727
1204.0261437892914,1727
1204.6799898147583,1738
1205.8182723522186,1726
1206.6944947242737,1733
1207.710064649582,1730
1208.6948974132538,1730
1209.350970029831,1730
1210.6748142242432,1729
1211.752362728119,1729
1211.9829897880554,1729
1213.694652557373,1730
1214.7021350860596,1730
1216.162210226059,1730
1216.7342982292175,1731
1217.3571345806122,1729
1218.721479177475,1730
1219.716489315033,1733
1220.0167036056519,1729
1222.152274131775,1730
1222.6683943271637,1730
1223.683004617691,1734
1224.7040729522705,1731
1225.4096620082855,1729
1226.7229356765747,1739
1228.3484151363373,1633
1229.025601387024,1672
1229.895980834961,1751
1230.8196158409119,1878
1231.2007834911346,2065
1232.796296596527,2106
1233.9480345249176,2110
1234.6996779441833,2107
1236.1509022712708,2108
1236.8956830501556,2107
1237.86558842659,2120
1238.894587278366,2146
1239.8139860630035,2146
1240.7762970924377,2149
1241.9249150753021,2147
1242.6129281520844,2147
1243.8328247070312,2146
1244.734653711319,2149
1245.3037049770355,1774
1246.7352163791656,1731
1247.9086315631866,1731
1248.0582649707794,1732
1249.7450585365295,1732
1250.7611095905304,1732
1250.8323369026184,1731
1252.8033125400543,1732
1253.5397346019745,1731
1254.7134385108948,1729
1255.78462433815,1732
1256.236058473587,1730
1258.3289098739624,1733
1258.9537289142609,1733
1259.0869874954224,1733
1260.9455864429474,1733
1261.8120744228363,1733
1261.8645527362823,1733
1264.2080607414246,1733
1264.585576057434,1732
1265.7482721805573,1732
1266.7603647708893,1735
1267.2490153312683,1733
1268.7028126716614,1732
1269.9382553100586,1733
1270.6798632144928,1743
1271.711046218872,1734
1272.5947937965393,1734
1273.673003435135,1734
1274.6686036586761,1734
1275.2170276641846,1733
1276.7820599079132,1734
1277.722417831421,1734
